# ★取った 紙の「0」を ★2つ目の 窓★で 取り直した★（2026-09-08）
#
# ★★物差しの 欠陥★★
#   `.Value2` は ★0 で ない 値に 0 を 返す★
#   正体 …★最後の 演算が ＋か− の 時だけ、実Excel が ★見せる 時に★ 0 に する★
#     =0.1+0.2-0.3    … .Value2 ★0★ ／ =(式)=0 ★False★ ／ (式)*1e17 5.55
#     =11.1+22.2-33.3 … .Value2 0   ／ =(式)=0 ★True★  ／ (式)*1e17 0
#   ⇒★.Value2 では この 2つが どちらも 0 に 見える★
#
# ★数えた 結果★ 紙 28枚／全 10,775行
#   答えが 0 … ★697行★ ／ 足し引きで 終わる 式 … ★34行★ ／ 両方 … ★22行★
#
# ★★3つの 窓を 同じ 行に 並べた（★後の 人が どちらの 窓か 引き直せる ように★）★★
#   窓① .Value2 ／ 窓② =(式)=0 の 真偽（★本当に 0 か★）／ 窓③ (式)*1e17（★残りの 大きさ★）
#
# ★★土台は 一番 広い 形を 1つ 置いた★★
#   A1:I9 = 行*10+列 ／ A1:A5=1..5 ／ B1:B5=2,4,6,8,10 で 上書き
#   ⇒★元の 紙は 土台が 違う 物が 混ざる★＝★窓①が 元の 紙と 違う 行には 印を 付けた★
#   ⇒★その 行は「土台が 違う」だけかも しれない＝★判じを 保留★★
# 元の紙	式	窓①.Value2	★型★	窓②=0の真偽	窓③*1e17	判じ
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A8)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A9)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A10)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A11)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A13)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A13)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A14)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A14)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A15)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A15)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A16)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A16)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A17)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A17)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A18)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A18)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A19)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A19)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A20)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A20)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A21)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A22)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A22)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A23)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A23)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A24)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A24)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A25)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A25)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A26)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A26)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A27)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A27)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A28)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A28)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A29)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A29)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A30)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A30)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A31)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A31)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A32)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A32)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A33)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A33)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("color",A34)	0	Number	TRUE	0	本当に 0
golden-cell3-2026-09-07.tsv	=CELL("parentheses",A34)	0	Number	TRUE	0	本当に 0
golden-cell4-2026-09-07.tsv	=CELL("width",D1)	8	Number	FALSE	8E+17	★土台が 違う（保留）★
golden-cell4-2026-09-07.tsv	=CELL("protect",E1)	1	Number	FALSE	1E+17	★土台が 違う（保留）★
golden-cell5-2026-09-07.tsv	=CELL("color",A1)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A1)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A2)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A2)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A3)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A3)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A4)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A4)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A5)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A5)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A6)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A6)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A7)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A7)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A8)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A8)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A9)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A9)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A10)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A10)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A11)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A11)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A12)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A12)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A13)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A13)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A14)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A14)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A15)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A15)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A16)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A16)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A17)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A17)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A18)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A18)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A19)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A19)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A20)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A20)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A21)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A21)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A22)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A22)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A23)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A23)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A24)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A24)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A25)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A25)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A26)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A26)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("color",A27)	0	Number	TRUE	0	本当に 0
golden-cell5-2026-09-07.tsv	=CELL("parentheses",A27)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A1)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A1)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A2)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A2)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A3)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A3)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A4)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A4)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A5)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A5)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A6)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A6)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A7)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A7)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A8)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A8)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("color",A9)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A9)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A10)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A11)	0	Number	TRUE	0	本当に 0
golden-cell7-2026-09-07.tsv	=CELL("parentheses",A12)	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"C","C")	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"C","C")	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"cel","C")	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"C","cel")	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"Reau","C")	0	Number	TRUE	0	本当に 0
golden-convert-2026-09-07.tsv	=CONVERT(0,"C","Reau")	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,2)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,0)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,1)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,3)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,4)	0	Number	TRUE	0	本当に 0
golden-kane-2026-09-07.tsv	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15)	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=ERF.PRECISE(0)	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=FORECAST.ETS.CONFINT(45658,{10;12;16;14;11;13;17;15;12;14;18;16},{45292;45323;45352;45383;45413;45444;45474;45505;45536;45566;45597;45627})	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=FORECAST.ETS.STAT({10;12;16;14;11;13;17;15;12;14;18;16},{45292;45323;45352;45383;45413;45444;45474;45505;45536;45566;45597;45627},4)	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=FORECAST.ETS.STAT({10;12;16;14;11;13;17;15;12;14;18;16},{45292;45323;45352;45383;45413;45444;45474;45505;45536;45566;45597;45627},5)	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=FORECAST.ETS.STAT({10;12;16;14;11;13;17;15;12;14;18;16},{45292;45323;45352;45383;45413;45444;45474;45505;45536;45566;45597;45627},6)	0	Number	TRUE	0	本当に 0
golden-yosoku-2026-09-07.tsv	=FORECAST.ETS.STAT({10;12;16;14;11;13;17;15;12;14;18;16},{45292;45323;45352;45383;45413;45444;45474;45505;45536;45566;45597;45627},7)	0	Number	TRUE	0	本当に 0
