# ★★出どころは 行ごと★★ … ★下の 「出どころ」の 列を 見て ください★
#   ★実 Excel★ … `kansuu46` の 紙の 組で 押した 行★★正しいかまで 言えます★★
#   ★借り物★   … 紙が 無いので 17通りの 決め打ちで 押した 行★言えるのは「外す前と 同じか」だけ★
#   ★形だけ★   … ★毎回 変わる★ので 答えを 焼いて いない 行（乱数／外へ 出る）
#   ★実 Excel(環境)★ … CELL／INFO★裸の 台では 誤りが 正しい 事も 在る★⇒★違っても「合わない」と 数えて いません★
# ★取った 日★ … 2026-09-15 ／ ★取った 道★ … docs/measured/osu-86-karimono-no-ima.mjs
# ★使い方★ … ★外した 後に これと 突き合わせて「外す前と 同じか」を 見る★
# ★言えない 事★ … ★正しいか★（実 Excel の 答えは docs/measured/kansuu46/ が 持つ・86個中 66個）
# ★★材料の 指紋★★ … ★この 紙は 下の 本を 読んで 取りました★
#   ★下の どれか 1つでも 変わったら この 紙は 古い★＝`tests/kami-no-zairyou.test.mjs` が 赤に します
#   ★「取った日」は「走らせた 証し」では ありません★（2026-09-15 に 実際に 起きた）
# ★材料★	docs/measured/honban-no-michi.mjs	471022e7c9aad377
# ★材料★	docs/measured/kansuu46-no-dodai.mjs	ac76195a0c8e6d70
# ★材料★	docs/measured/osu-86-karimono-no-ima.mjs	dc7bd9cc0cf03214
# ★材料★	docs/measured/osu-kobore-zenmasu.mjs	178a8e6fb09ac172
# ★材料★	docs/measured/zairyou-no-yubimon.mjs	36cf1a2607f2534c
# ★材料★	exally-formula.js	84b73498a553ea58
# ★材料★	hyperformula.full.min.js	6685699641037e65
# ★材料★	lib/bahttext.js	7183ec97cae67895
# ★材料★	lib/bessel.js	94e0e2f531ef165f
# ★材料★	lib/formula-cell-plug.js	be6c9d764d9bb11d
# ★材料★	lib/formula-cell.js	29b49e8dd5616b53
# ★材料★	lib/formula-complex-plug.js	906c8b26d062cf31
# ★材料★	lib/formula-complex.js	b4f4f02d3c362dc1
# ★材料★	lib/formula-extra-plug.js	459b42905c38e161
# ★材料★	lib/formula-extra.js	59bd8b027f98d14b
# ★材料★	lib/formula-filterxml-plug.js	75d4d7e80636ca46
# ★材料★	lib/formula-filterxml.js	4c0cef3922adef0d
# ★材料★	lib/formula-kane-plug.js	4efd5b56625781db
# ★材料★	lib/formula-kane.js	05303fa02d332390
# ★材料★	lib/formula-nokori-plug.js	61d97d629c7cf436
# ★材料★	lib/formula-nokori.js	be5edea8405bddb8
# ★材料★	lib/formula-soto-plug.js	b93486fb422fe583
# ★材料★	lib/formula-soto.js	b3ff67ad7dc3a3e5
# ★材料★	lib/formula-yosoku-plug.js	7b458111718fc18f
# ★材料★	lib/formula-yosoku.js	4a9b28e27b73421d
# ★材料★	lib/shiki-afure.js	bdd4210548da3ff1
# ★材料★	lib/shiki-basho.js	37b6c08630fe1aad
# ★材料★	lib/shiki-hyou.js	f57c6e45657a13c6
# ★材料★	lib/shiki-kansuu.js	2ba540f722870def
# ★材料★	lib/shiki-katachi.js	26e618a2a4f3f211
# ★材料★	lib/shiki-keisan.js	6d1100a401e9744e
# ★材料★	lib/shiki-kiru.js	21ea4c9458b0adc3
# ★材料★	lib/shiki-sansho.js	3aecc5db32732d8d
# ★材料★	lib/shiki-tsunagi.js	f5d0d6b50227edd3
# ★材料★	lib/shoshiki.js	01ef4406e431ad65
# ★材料★	lib/tanni-hyou.js	25c4010a081e1bc6
関数	式または引数の組	★出どころ★	道	出た字	実 Excel の 答え	判	紙
CONVERT	=CONVERT(1,"kReau","Reau")	★実 Excel★	エンジン	#N/A	#N/A	合う	golden-convert3-2026-09-07.tsv
CONVERT	=CONVERT(1,"kcel","cel")	★実 Excel★	エンジン	#N/A	#N/A	合う	golden-convert3-2026-09-07.tsv
CONVERT	=CONVERT(1,"kfah","fah")	★実 Excel★	エンジン	#N/A	#N/A	合う	golden-convert3-2026-09-07.tsv
CONVERT	=CONVERT(1,"kkel","kel")	★実 Excel★	エンジン	1000	1000	合う	golden-convert3-2026-09-07.tsv
CONVERT	=CONVERT(1,"m","cm")	★実 Excel★	エンジン	100	100	合う	golden-yosoku-2026-09-07.tsv
CONVERT	=CONVERT(1,"lbm","kg")	★実 Excel★	エンジン	0.45359237	0.45359237	合う	golden-yosoku-2026-09-07.tsv
CONVERT	=CONVERT(100,"C","F")	★実 Excel★	エンジン	212	212	合う	golden-yosoku-2026-09-07.tsv
CONVERT	=CONVERT(1,"day","hr")	★実 Excel★	エンジン	24	24	合う	golden-yosoku-2026-09-07.tsv
CONVERT	=CONVERT(1,"kibyte","byte")	★実 Excel★	エンジン	1024	1024	合う	golden-yosoku-2026-09-07.tsv
CONVERT	=CONVERT(1,"あ","cm")	★実 Excel★	エンジン	#N/A	#N/A	合う	golden-yosoku-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	70	70	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	71	71	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	71	71	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	71	71	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	70	70	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	70	70	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	0	0	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYBS	=COUPDAYBS(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	31	31	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	181	181	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	182.5	182.5	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	91.25	91.25	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	182	182	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	182.5	182.5	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYS	=COUPDAYS(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	180	180	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	110	110	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	92	92	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	92	92	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	92	92	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	91	91	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	90	90	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	149	149	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	153	153	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	153	153	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	153	153	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	150	150	合う	golden-kane-2026-09-07.tsv
COUPDAYSNC	=COUPDAYSNC(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	149	149	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	40678	40678	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	39599	39599	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	39691	39691	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,0),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,1),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,2),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,3),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2,4),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2011,1,25),DATE(2011,11,15),2),"yyyy-mm-dd")	★実 Excel★	エンジン	2011-05-15	2011-05-15	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,0),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,1),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,2),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,3),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4,4),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,2,29),DATE(2020,8,31),4),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-05-31	2008-05-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,0),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,1),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,2),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,3),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2,4),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNCD	=TEXT(COUPNCD(DATE(2008,3,31),DATE(2015,8,31),2),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-08-31	2008-08-31	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	2	2	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	50	50	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPNUM	=COUPNUM(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	15	15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,0)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,1)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,2)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,3)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,4)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2)	★実 Excel★	エンジン	40497	40497	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,0)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,1)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,2)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,3)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,4)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,0)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,1)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,2)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,3)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2,4)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=COUPPCD(DATE(2008,3,31),DATE(2015,8,31),2)	★実 Excel★	エンジン	39507	39507	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,0),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,1),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,2),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,3),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2,4),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2011,1,25),DATE(2011,11,15),2),"yyyy-mm-dd")	★実 Excel★	エンジン	2010-11-15	2010-11-15	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,0),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-02-29	2008-02-29	合う	golden-kane-2026-09-07.tsv
COUPPCD	=TEXT(COUPPCD(DATE(2008,2,29),DATE(2020,8,31),4,1),"yyyy-mm-dd")	★実 Excel★	エンジン	2008-02-29	2008-02-29	合う	golden-kane-2026-09-07.tsv
