# ★実Excel に 打たせた 答え（お金の 26個）★
# 取った 日 … 2026-09-07
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326 ／ UI の 言語 1041
# ★読み方★ … 数は .Value2 を 'R'（丸めない 書き方）で 出している
# 関数	式	実Excel の 答え	型
AMORLINC	=AMORLINC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25)	2131.9444444444443	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,0)	103.36920628023452	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,1)	103.37232293583249	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,2)	103.37323218814522	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,3)	103.3709739527497	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,4)	103.36920628023452	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2)	103.36920628023452	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,0)	102.97843643724038	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,1)	102.97713823164489	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,2)	102.9154796595155	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,3)	102.95483734266432	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2,4)	102.97843643724038	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,0.05,100,2)	102.97843643724038	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,0)	103.24824924306823	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,1)	103.25084225500319	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,2)	103.23278957780325	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,3)	103.27255413673728	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,4)	103.24824924306823	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2)	103.24824924306823	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,0)	103.01304671091326	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,1)	103.01337770586072	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,2)	102.9349146237801	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,3)	103.01518348564699	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2,4)	103.01304671091326	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,7,10),DATE(2013,1,1),DATE(2008,7,1),DATE(2010,1,1),0.06,0.05,100,2)	103.01304671091326	Double
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2,0)	#NUM!	error値
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2,1)	#NUM!	error値
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2,2)	#NUM!	error値
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2,3)	#NUM!	error値
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2,4)	#NUM!	error値
ODDFPRICE	=ODDFPRICE(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,4,1),DATE(2010,1,1),0.06,0.05,100,2)	#NUM!	error値
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,0)	0.06267886175825346	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,1)	0.06267698805257803	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,2)	0.0626735418774715	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,3)	0.06268207975841363	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,4)	0.06267886175825346	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,3,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2)	0.06267886175825346	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,0)	0.06313123084055358	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,1)	0.06313369585716709	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,2)	0.06289765011770262	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,3)	0.06304839079338695	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2,4)	0.06313123084055358	Double
ODDFYIELD	=ODDFYIELD(DATE(2009,9,1),DATE(2013,1,1),DATE(2009,1,1),DATE(2010,1,1),0.06,99,100,2)	0.06313123084055358	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25,0)	3552	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25,1)	3545	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25,3)	3545	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25,4)	3542	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.25)	3552	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25,0)	2418	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25,1)	2421	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25,3)	2421	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25,4)	2422	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.25)	2418	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25,0)	2015	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25,1)	2017	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25,3)	2017	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25,4)	2018	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.25)	2015	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25,0)	2015	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25,1)	2017	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25,3)	2017	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25,4)	2018	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.25)	2015	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.25)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.25)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.25)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2,0)	3789	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2,1)	3781	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2,3)	3781	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2,4)	3778	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,0,0.2)	3789	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2,0)	2484	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2,1)	2488	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2,3)	2488	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2,4)	2489	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,1,0.2)	2484	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2,0)	1491	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2,1)	1493	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2,3)	1493	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2,4)	1493	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,2,0.2)	1491	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2,0)	1118	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2,1)	1119	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2,3)	1119	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2,4)	1120	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,3,0.2)	1118	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2,0)	1118	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2,1)	1119	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2,3)	1119	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2,4)	1120	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,4,0.2)	1118	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,5,0.2)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,6,0.2)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,0)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,1)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,3)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2,4)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),500,7,0.2)	0	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1,0)	2368	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1,1)	2363	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1,3)	2363	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1,4)	2361	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,0,0.1)	2368	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1,0)	1908	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1,1)	1909	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1,3)	1909	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1,4)	1910	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,1,0.1)	1908	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1,0)	1431	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1,1)	1432	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1,3)	1432	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1,4)	1432	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,2,0.1)	1431	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1,0)	1073	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1,1)	1074	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1,3)	1074	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1,4)	1074	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,3,0.1)	1073	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1,0)	805	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1,1)	805	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1,3)	805	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1,4)	806	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,4,0.1)	805	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1,0)	604	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1,1)	604	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1,3)	604	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1,4)	604	Double
AMORDEGRC	=AMORDEGRC(10000,DATE(2010,1,20),DATE(2010,12,31),0,5,0.1)	604	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15,0)	330	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15,1)	330	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15,3)	330	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15,4)	328	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,0,0.15)	330	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15,0)	776	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15,1)	776	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15,3)	776	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15,4)	777	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,1,0.15)	776	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15,0)	485	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15,1)	485	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15,3)	485	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15,4)	486	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,2,0.15)	485	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15,0)	303	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15,1)	303	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15,3)	303	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15,4)	304	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,3,0.15)	303	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15,0)	190	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15,1)	190	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15,3)	190	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15,4)	190	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,4,0.15)	190	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15,0)	158	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15,1)	158	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15,3)	158	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15,4)	158	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,5,0.15)	158	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,0)	0	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,1)	0	Double
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,2)	#NUM!	error値
AMORDEGRC	=AMORDEGRC(2400,DATE(2008,8,19),DATE(2008,12,31),300,6,0.15,3)	0	Double
